parameter,mean,sd,2.5%,25%,50%,75%,97.5%,Bulk_ESS,Tail_ESS,Rhat
"delta[Nguyen, 2022: LSTM, 23]",-1.96671669783425,0.621137617723913,-3.16229151335474,-2.38464686315184,-1.96636641531746,-1.55875716435862,-0.727102681682178,737.542432216554,2256.80812093428,1.00638349766703
"delta[Nguyen, 2022: CNN, 10]",-1.96564648252056,0.618796222653801,-3.17936190976961,-2.38012295833832,-1.96248693662573,-1.54471354389342,-0.777585490952809,736.467521376592,2680.95193636738,1.00709743956123
"delta[Nguyen, 2022: Transformer, 9]",-1.94661898909196,0.622463354822203,-3.143480946808,-2.37089386816353,-1.95559858751778,-1.52904639498788,-0.71058203514679,738.753443322819,2437.60424957689,1.00716648179644
"delta[Nguyen, 2022: LSTM, 24]",-1.94362267527157,0.624252767366705,-3.1691292435863,-2.3614039534339,-1.94839759899829,-1.52332578294597,-0.702165245788584,721.708969215348,2268.95655382797,1.00676079371941
"delta[Nguyen, 2022: SARIMA, 5]",-1.83522389896631,0.623013146375532,-3.05673387514901,-2.25582117104937,-1.83445720504249,-1.41333227530373,-0.61306936207454,740.452799812091,2593.02649913053,1.00633608937045
"delta[Nguyen, 2022: LSTM, 25]",-1.93949902707786,0.613273341326858,-3.1227539633033,-2.36226392724694,-1.9371492166119,-1.52120638965123,-0.73378251201136,734.165170965323,2534.67087719978,1.00662752505331
"delta[Nguyen, 2022: CNN, 11]",-1.95529520476803,0.621123825886779,-3.17141289811791,-2.37248814709843,-1.96428261373622,-1.53165973511427,-0.718066755183845,746.650726684051,2659.62420780765,1.00599438813796
"delta[Nguyen, 2022: Transformer, 10]",-1.91729533150898,0.622357663141016,-3.14075146688177,-2.33865964918767,-1.91946793359165,-1.50397517859449,-0.688336851952246,733.56784590227,2520.10709151282,1.00694998477577
"delta[Nguyen, 2022: CNN, 12]",-1.94159948327853,0.623503564726951,-3.14744654920619,-2.35684625192078,-1.95111249734895,-1.5227409601881,-0.691788796206587,767.007894056417,2128.23439829384,1.00711611125386
"delta[Nguyen, 2022: Transformer, 11]",-1.91408866149441,0.620758624631639,-3.12058773630866,-2.33775564783692,-1.92081582229566,-1.49811782670998,-0.684528339057333,738.229767546448,2335.0809312749,1.00670723107925
"delta[Nguyen, 2022: LSTM, 26]",-1.90889078360781,0.619057524425722,-3.09607966606738,-2.33072880778629,-1.90629210672578,-1.48402414784078,-0.705279954884039,742.751943313985,2449.83884452135,1.00642650485441
"delta[Nguyen, 2022: LSTM, 27]",-1.90345454397714,0.616930959000392,-3.1150961196475,-2.3149296174907,-1.90445686598437,-1.48503249590513,-0.694048136831355,745.214056811663,2276.10008333877,1.00588677554784
"delta[Nguyen, 2022: SVM, 7]",-1.78550750034942,0.620050207199367,-2.98674980494765,-2.20820510269445,-1.79027075868672,-1.36610803146177,-0.557015105189376,741.353622604409,2444.33454941413,1.00585228353942
"delta[Nguyen, 2022: LSTM, 28]",-1.89083418196717,0.620000074961131,-3.08475777333542,-2.30892014269982,-1.88543062111705,-1.46835143994456,-0.694327275558729,740.000228489092,2503.45856317681,1.00649656152946
"delta[Nguyen, 2022: Transformer, 12]",-1.88165432098994,0.623519391468684,-3.08812076703965,-2.30411057911338,-1.8912076571942,-1.45915650568848,-0.637517761327585,739.15741827632,2297.56210582979,1.00712483817557
"delta[Nguyen, 2022: CNN, 13]",-1.90244571026577,0.625384717367227,-3.11800061683874,-2.32958964635286,-1.90166355210316,-1.47772065541926,-0.663673442836285,752.888034597836,2608.39025433051,1.00629687719881
"delta[Nguyen, 2022: LSTM, 29]",-1.8779641885794,0.625898191751473,-3.10380443059694,-2.30151050496667,-1.88824454218161,-1.45679394317379,-0.654959795400291,729.294792541626,2373.55188037322,1.00654640302969
"delta[Nguyen, 2022: XGBoost, 5]",-1.76243672778395,0.626666334391168,-3.01119592435274,-2.18526979331778,-1.76006794075911,-1.3291648392398,-0.546748213644102,770.631718641494,2431.39712355633,1.00589905326781
"delta[Nguyen, 2022: SARIMA, 6]",-1.77038418200613,0.61921863974827,-2.96587009902048,-2.19142162639109,-1.7766515923199,-1.35917093589217,-0.55340143096091,757.574710088166,2284.07093356946,1.00644657900957
"delta[Nguyen, 2022: LSTM, 30]",-1.87984467968317,0.622878055339295,-3.11209059443683,-2.29823062893559,-1.87292562162928,-1.45627256592499,-0.654243178458645,723.240899653071,2275.8364045841,1.00592166017854
"delta[Nguyen, 2022: LSTM, 31]",-1.87436584042098,0.622155389454727,-3.08439177691692,-2.29831930618201,-1.88563675486577,-1.45466605138831,-0.639829422430985,752.431337642613,2577.91624614422,1.00674561199076
"delta[Nguyen, 2022: CNN, 14]",-1.88723707937012,0.621085468289289,-3.1094126334976,-2.3035915104892,-1.88036306785393,-1.46113795544733,-0.66142662373036,757.705282951613,2291.75050581577,1.00587356044841
"delta[Nguyen, 2022: SVM, 8]",-1.74438521570435,0.618440232484337,-2.95556836240639,-2.16679448887106,-1.74498726407115,-1.32815075192588,-0.531249913746405,740.191649747937,2407.14794456011,1.00650465387363
"delta[Nguyen, 2022: LR, 5]",-1.75530388707517,0.62430266070041,-2.95583857423371,-2.1784468303582,-1.76022239215829,-1.33974100863037,-0.516229331876227,756.199129716718,2527.94696870053,1.0064401600085
"delta[Nguyen, 2022: LSTM, 32]",-1.85575138646858,0.621046891642375,-3.0706668485253,-2.28374705832904,-1.85497393628685,-1.42915258006829,-0.625377968693854,746.719433371371,2520.31161488284,1.00530589178669
"delta[Nguyen, 2022: LSTM, 33]",-1.85026653409819,0.624647006867697,-3.06900959813358,-2.27624398365257,-1.84800538211845,-1.41818939560456,-0.647284089925573,759.28773505586,2295.24984931241,1.00655506538057
"delta[Nguyen, 2022: SVM, 9]",-1.73029873990209,0.626587465923792,-2.93269977812518,-2.15136207712431,-1.73798363388286,-1.30647696709078,-0.470903068381124,752.560258312893,2528.78573040909,1.00716075962216
"delta[Nguyen, 2022: CNN, 15]",-1.85885764920549,0.623791905056741,-3.07304674389893,-2.28294423476417,-1.86686276326945,-1.44235404561279,-0.62768806859521,749.191110717931,2374.24661667389,1.00646832051215
"delta[Nguyen, 2022: SVM, 10]",-1.72591546286128,0.62556780714337,-2.94485831960514,-2.15151155973828,-1.72556523205015,-1.29437957343458,-0.506433652603363,769.082936694709,2410.38144278512,1.00635252371236
"delta[Nguyen, 2022: SVM, 11]",-1.72716666191368,0.614938738850568,-2.92325580906861,-2.13389291896277,-1.73211397557193,-1.31210983872749,-0.506491873713834,730.995300068017,2246.49526507387,1.00637433676537
"delta[Nguyen, 2022: LSTM, 34]",-1.83882575067281,0.622016139138531,-3.06669792857033,-2.24839864535763,-1.8407221658069,-1.41416990701285,-0.63303395749963,741.724612472039,2633.8100250701,1.006491069881
"delta[Nguyen, 2022: LSTM, 35]",-1.83594189453707,0.616775023795551,-3.03194588931635,-2.24776724126269,-1.83172727232089,-1.42199467894038,-0.61972508930409,746.968890247005,2522.46177996379,1.00641983713231
"delta[Nguyen, 2022: CNN, 16]",-1.85218036298793,0.623074124220943,-3.06151656694985,-2.27594903092512,-1.85379297594875,-1.43040389371456,-0.634423910560396,766.970728132653,2330.35736867815,1.00640913159665
"delta[Nguyen, 2022: LSTM, 36]",-1.82783608555482,0.625680735166533,-3.05878180424073,-2.25090328292083,-1.8205469271958,-1.40743048570975,-0.581985867937433,752.073461363172,2415.4233294634,1.00632457274539
"delta[Nguyen, 2022: XGBoost, 6]",-1.69915027326927,0.623446365255452,-2.91341751612918,-2.12190057806829,-1.70826985610749,-1.28160784595949,-0.454747273243544,773.833247649863,2387.68878736624,1.00658346141489
"delta[Nguyen, 2022: LR, 6]",-1.71522138593984,0.616589540466333,-2.92434198558641,-2.1375523478179,-1.7156414205883,-1.29921451485656,-0.509933926413242,730.859816413112,2493.85636758772,1.0071725825337
"delta[Nguyen, 2022: Transformer, 13]",-1.81983307677717,0.624636409456903,-3.0355265937383,-2.24119637577774,-1.81693509402483,-1.40354977302978,-0.578997548429786,748.618627283675,2642.23531253615,1.00734131513404
"delta[Nguyen, 2022: LSTM, 37]",-1.81620911292137,0.622395163302451,-3.02750617283597,-2.23983857469827,-1.82465370652799,-1.39725068301928,-0.590088038605777,765.106562317677,2736.41449370128,1.00617460210111
"delta[Nguyen, 2022: Transformer, 14]",-1.81724629932339,0.615150056990652,-3.01637117092932,-2.23191386638219,-1.81622217170332,-1.40482185312221,-0.599806173156861,714.985735271645,2556.74660183774,1.0071308183722
"delta[Nguyen, 2022: CNN, 17]",-1.83749409097305,0.620580160751613,-3.04564009241051,-2.25816595423766,-1.83966597161087,-1.41393715638942,-0.595502682070401,780.243666760905,2687.75038397465,1.00573677759025
"delta[Nguyen, 2022: SARIMA, 7]",-1.70024748974191,0.628985504137361,-2.92550292842354,-2.13023745885956,-1.70501313445968,-1.27426786685928,-0.455779370590509,762.22323911122,2525.57061737525,1.00598185689088
"delta[Nguyen, 2022: Transformer, 15]",-1.81151650469314,0.624938598858068,-3.05375444332976,-2.23130753298333,-1.82092225808964,-1.39565604142417,-0.582655657405368,748.702060120701,2709.5351231566,1.00703467924875
"delta[Nguyen, 2022: CNN, 18]",-1.83139007793326,0.628676149601197,-3.07748451030534,-2.25203434392784,-1.8307656999965,-1.4142794912378,-0.582897394229663,740.503471796784,2393.35875953234,1.00621254544004
"delta[Nguyen, 2022: XGBoost, 7]",-1.69249913099154,0.626367929026187,-2.91102058750553,-2.11559416632786,-1.69093423966516,-1.27012590612973,-0.466447734429157,770.522167611863,2344.11933548409,1.00612536178949
"delta[Nguyen, 2022: CNN, 19]",-1.8304606515271,0.624136958098339,-3.05657152017183,-2.25099272049743,-1.83195708819346,-1.4076428964342,-0.614419846982393,738.878137854757,2520.03584516203,1.00650214878729
"delta[Nguyen, 2022: LSTM, 38]",-1.8093675649776,0.614848851256,-3.01261371468233,-2.21902716334134,-1.80938396427444,-1.39745754851161,-0.59464743976811,737.197118874736,2101.78502085527,1.00660041795338
"delta[Nguyen, 2022: LSTM, 39]",-1.80965934646672,0.618163753579267,-3.0328970972499,-2.23278749807222,-1.81214768710361,-1.38383794027443,-0.593937810558046,744.909210523965,2299.94792916978,1.00661042601786
"delta[Nguyen, 2022: SARIMA, 8]",-1.69341954325422,0.631430516930301,-2.90636472902649,-2.13433767518698,-1.69613937636899,-1.27589899900452,-0.442016779919605,757.58268417812,2698.92504960867,1.006759804333
"delta[Nguyen, 2022: XGBoost, 8]",-1.68688407718652,0.622883291936984,-2.90128782032355,-2.10244826567061,-1.68399238709415,-1.26713962932889,-0.45301880933003,764.543358682119,2385.70201172493,1.0062995883289
"delta[Nguyen, 2022: SVM, 12]",-1.68629219335253,0.624879488520242,-2.91943737587209,-2.11334977704288,-1.68952754884789,-1.2638885766607,-0.446428831236017,754.369372829832,2454.58749113866,1.00621916803703
"delta[Nguyen, 2022: LR, 7]",-1.69782293250444,0.620753205513276,-2.89502865833788,-2.12147554182429,-1.70712194116402,-1.28135314510243,-0.472264248770165,737.060862156345,2484.53947564492,1.00618490402183
"delta[Nguyen, 2022: LSTM, 40]",-1.80323883748734,0.626219977057871,-3.04371012025215,-2.22444576921677,-1.8033899865614,-1.38491803220399,-0.557715492229315,753.192896793368,2259.88660732038,1.00566898180085
"delta[Nguyen, 2022: SVM, 13]",-1.68238485905826,0.621623252884072,-2.88445575857005,-2.10132338315835,-1.69415629786875,-1.26878280478725,-0.4442532988934,738.349256646236,2474.59792873606,1.00619457949698
"delta[Nguyen, 2022: Transformer, 16]",-1.80205517388427,0.626298804241976,-3.0286462924349,-2.2285579219974,-1.79844592361352,-1.37830220721157,-0.584904435371403,780.010013455858,2743.28494684844,1.00660257746826
"delta[Nguyen, 2022: CNN, 20]",-1.81852789091946,0.623833536428616,-3.02548747448108,-2.24018117162113,-1.81714277050919,-1.40919207226664,-0.578447006925458,777.714377133427,2607.53213020232,1.0063309461165
"delta[Nguyen, 2022: SVM, 14]",-1.67472261582232,0.621658906116389,-2.8730480979377,-2.09489764879389,-1.68214558116563,-1.25632280020855,-0.459012536798604,754.720035358176,2336.74321041965,1.00585716138579
"delta[Nguyen, 2022: SARIMA, 9]",-1.67502839770936,0.619555950407285,-2.87497594893963,-2.09678372054738,-1.67205052679383,-1.25284925363824,-0.450167399599244,774.831980731508,2633.99290575321,1.00606764757093
"delta[Nguyen, 2022: SARIMA, 10]",-1.6796317480507,0.620653444612225,-2.8900670602946,-2.10068948070023,-1.67408964136769,-1.24745351029745,-0.447568987015291,738.375882163829,2510.15065274252,1.00682186137502
"delta[Nguyen, 2022: SARIMA, 11]",-1.676433743111,0.625379034848685,-2.88208582817474,-2.09820974283179,-1.68328723333275,-1.25307083327657,-0.424409196018661,756.934019871503,2666.5336089696,1.00616336199276
"delta[Nguyen, 2022: XGBoost, 9]",-1.66434741409604,0.623294324212588,-2.88610705496904,-2.08587552627965,-1.66450722495893,-1.24284031360117,-0.429448773730043,770.566103686467,2533.63720262386,1.00692051717593
"delta[Nguyen, 2022: SARIMA, 12]",-1.66755801784255,0.629561131977164,-2.88770361954045,-2.09169265754137,-1.6666519720666,-1.25034165235943,-0.420082094289698,754.395972531497,2276.41356236328,1.00585135716558
"delta[Nguyen, 2022: LR, 8]",-1.66499871435537,0.629206321642668,-2.88784332984098,-2.08871909768212,-1.6744324260381,-1.23972863260265,-0.419373527203015,728.751830462843,2537.75350722009,1.00725824963433
"delta[Nguyen, 2022: Transformer, 17]",-1.76619570694339,0.629904137058922,-2.97749978455954,-2.19195381980821,-1.76394134561859,-1.34545772065321,-0.502208081570447,769.041025433343,2596.76553030932,1.0063061649265
"delta[Nguyen, 2022: XGBoost, 10]",-1.63587517145401,0.626943291801255,-2.85859798360164,-2.05270571463798,-1.63478855131509,-1.21689389286996,-0.399712718336261,751.541991616828,2288.44559444884,1.00641755534586
"delta[Nguyen, 2022: SVM, 15]",-1.63785315250254,0.623506018461638,-2.86357242972409,-2.05540864873864,-1.63540624804728,-1.21662259940922,-0.433926680751197,759.086451563331,2662.75495665833,1.00576739006406
"delta[Nguyen, 2022: XGBoost, 11]",-1.63663400979928,0.623939743774981,-2.84740288785075,-2.06607685484597,-1.64280842883908,-1.21348615602418,-0.392650746037187,755.283838193305,2903.96990884317,1.0066965255785
"delta[Nguyen, 2022: Transformer, 18]",-1.75626498622458,0.6315393117066,-2.99214851957735,-2.18147366698812,-1.75640795087002,-1.32427641326038,-0.516697207295318,785.08180779725,2556.4444902729,1.00616285043447
"delta[Nguyen, 2022: SVM, 16]",-1.63375557638533,0.624444212340083,-2.84766108566459,-2.06191440162245,-1.6340254953467,-1.21216336305954,-0.406867022442077,751.781908018813,2339.17397874979,1.00616587470113
"delta[Nguyen, 2022: LR, 9]",-1.64373586527972,0.625538831774677,-2.87159920548819,-2.0713105580143,-1.62983230160112,-1.22215063697153,-0.413089451493219,764.36340775877,2288.57168772486,1.00655264404123
"delta[Nguyen, 2022: SVM, 17]",-1.62786867486657,0.623243833119861,-2.85310363770945,-2.05136899065104,-1.62907296524648,-1.21401305711649,-0.402998133475126,761.296735521018,2431.64232520068,1.00582261553329
"delta[Nguyen, 2022: LR, 10]",-1.64561104518211,0.629063572138854,-2.87003555101086,-2.0737146594558,-1.64876575244366,-1.21531774825764,-0.411191935202186,761.913220944129,2727.65116899557,1.00623964669457
"delta[Nguyen, 2022: Transformer, 19]",-1.748924848098,0.626622004269966,-2.94536455838779,-2.17557454469267,-1.75880215244788,-1.31869309206926,-0.518120874053131,757.289128221604,2673.1980579581,1.00694078925033
"delta[Nguyen, 2022: XGBoost, 12]",-1.62257380752479,0.627648229245008,-2.83304343309819,-2.0471196381999,-1.62797204094782,-1.21077418346847,-0.338554619252736,780.626671638392,2609.94819512698,1.00590654189421
"delta[Nguyen, 2022: LR, 11]",-1.63927826247265,0.625011666804291,-2.87036241018311,-2.05986177856827,-1.63785839602173,-1.21587567705125,-0.403752652364452,770.866963269228,2667.0546197359,1.00651791158235
"delta[Nguyen, 2022: Transformer, 20]",-1.74650458762024,0.627999233966311,-2.97727904076119,-2.16553903906704,-1.74975931684988,-1.32154174770925,-0.492864592484737,755.906919730204,2536.11348759976,1.00748407550087
"delta[Nguyen, 2022: LR, 12]",-1.63343986189029,0.624629792629341,-2.86077049421835,-2.05209389869537,-1.62391944669954,-1.21351410162295,-0.411201956412267,754.985932894021,2480.578165802,1.00604265595349
"delta[Nguyen, 2022: XGBoost, 13]",-1.60935747377206,0.62825213923986,-2.83156072364352,-2.03939297428678,-1.60405434929673,-1.18806524435388,-0.380062605213527,759.894336197933,2655.06470758132,1.00673364470768
"delta[Nguyen, 2022: LR, 13]",-1.62785749978469,0.624774195362459,-2.82467334317856,-2.05859469556638,-1.63213456554887,-1.21071142759868,-0.397132563135708,739.846869841904,2730.35403777119,1.007413726906
"delta[Nguyen, 2022: SARIMA, 13]",-1.6156814795173,0.633173798923501,-2.86866443171393,-2.037559862163,-1.62054527515981,-1.18362092781091,-0.373324014477043,750.829658464303,2297.9056984008,1.00695429190758
"delta[Nguyen, 2022: XGBoost, 14]",-1.60594769832342,0.628406601965212,-2.8139524843792,-2.03545877879046,-1.60896637091727,-1.18167375992431,-0.378366996509657,755.405640059315,2736.87312760503,1.00607388759122
"delta[Nguyen, 2022: SVM, 18]",-1.60798686104188,0.627391571881491,-2.84030039758995,-2.03114551660687,-1.61307196956755,-1.18312448747848,-0.38375285001711,756.34409948593,2322.76687016944,1.00597835070618
"delta[Nguyen, 2022: XGBoost, 15]",-1.60140270581461,0.632288408378697,-2.83068497995604,-2.0326985487801,-1.60284469412798,-1.16742051919072,-0.371911457037573,751.146891355568,2566.58796717265,1.00615269677893
"delta[Nguyen, 2022: SVM, 19]",-1.61023412406497,0.620313806223306,-2.8053798399976,-2.02799737290236,-1.61731098280026,-1.19690127178296,-0.381716819260846,753.714233821782,2383.02620862505,1.00584137454097
"delta[Nguyen, 2022: SVM, 20]",-1.60619810286336,0.629590331977409,-2.81417695676729,-2.03448546532981,-1.61081089100752,-1.1820952869612,-0.373681254128698,778.828555697402,2427.45085974231,1.00613974507605
"delta[Nguyen, 2022: SVM, 21]",-1.59984050540473,0.628860472001619,-2.8444582235581,-2.02613523975276,-1.60452163502146,-1.17632380387032,-0.34969138833596,729.882287918002,2156.75262879742,1.00583791579435
"delta[Nguyen, 2022: SVM, 22]",-1.59684596961612,0.627881322485777,-2.84568342284989,-2.01880760128545,-1.59854470741279,-1.17930549849328,-0.381107194668746,765.401540741584,2343.00829974624,1.00553242986983
